Path,length,all_abandoned,is_cross,lag,is_cross_service
"[566944, 566050, 566051, 567275]",4,False,True,147.44,False
"[569930, 569932, 569854]",3,False,True,11.57,False
"[612296, 567955, 566939, 566199]",4,False,True,4112.42,False
"[559451, 559492]",2,True,True,16.13,False
"[566332, 566364, 566526]",3,False,True,65.56,False
"[569288, 569807]",2,False,True,88.03,False
"[498813, 499022]",2,False,True,14.79,True
"[569830, 569831]",2,False,True,0.28,False
"[561920, 562155]",2,False,True,21.1,False
"[549737, 550108, 550557]",3,False,True,55.44,True
"[567053, 566422]",2,False,True,93.48,False
"[568950, 568951]",2,True,True,0.01,False
"[504939, 535327, 540750, 504822]",4,True,True,3365.48,False
"[568389, 567526, 567596, 567535, 568341, 568024, 567550]",7,False,True,108.87,False
"[569106, 568838]",2,False,True,24.2,False
"[569063, 569068, 568844, 569069, 569072]",5,False,True,19.98,True
"[568938, 568893]",2,True,True,3.09,False
"[568338, 568863]",2,False,True,44.74,False
"[569389, 569390]",2,False,True,0.13,True
"[568481, 568492, 568485]",3,False,True,0.25,True
"[568899, 568964]",2,False,True,4.84,False
"[548283, 548284]",2,False,True,0.0,False
"[563331, 566926]",2,False,True,425.22,False
"[528000, 528060]",2,True,True,3.45,False
"[545458, 552186]",2,False,True,579.01,True
"[565040, 568036]",2,True,True,347.35,False
"[567971, 567974]",2,False,True,0.77,True
"[451425, 493503]",2,False,True,3307.76,True
"[565048, 564972]",2,True,True,20.39,False
"[568324, 568573, 568871]",3,False,True,46.8,False
"[568285, 568717]",2,False,False,34.78,False
"[567057, 567062, 567055]",3,False,True,0.24,True
"[564049, 555007]",2,False,True,817.06,False
"[566209, 566207]",2,False,True,0.55,False
"[560259, 554926, 558768, 556817, 559926, 558424, 559322, 559323]",8,False,True,494.66,False
"[531206, 553055]",2,False,False,1658.46,False
"[566536, 566535]",2,False,True,0.0,False
"[568634, 568631]",2,True,True,0.08,True
"[568474, 568495]",2,False,True,0.74,False
"[568154, 568155]",2,False,True,0.13,True
"[565233, 566904, 566905, 566523, 566524]",5,False,True,191.44,False
"[567736, 566539, 567742]",3,False,True,91.09,False
"[560083, 561347, 560031]",3,False,True,78.51,True
"[563690, 560949]",2,False,True,264.41,False
"[564811, 567165]",2,False,True,281.72,False
"[521449, 419642]",2,True,True,7475.11,False
"[568182, 567463]",2,False,True,95.66,False
"[558065, 568079]",2,False,True,1029.1,False
"[466827, 521229]",2,False,True,4307.98,False
"[565828, 567243, 566006, 566009, 566043, 568222]",6,False,True,279.89,False
"[566540, 566541]",2,False,True,0.04,True
"[562243, 564259, 562276, 562599, 566315, 562188, 566093, 562606, 562607, 563667, 560308]",11,False,True,557.02,True
"[359266, 559116, 359061]",3,False,True,14166.76,True
"[568294, 567595, 568239, 567545, 568283, 568126]",6,False,False,99.79,False
"[568196, 568172]",2,False,True,3.56,False
"[568152, 568153]",2,False,True,0.12,True
"[568145, 568149]",2,False,True,0.24,True
"[226137, 226147]",2,True,True,0.96,True
"[506563, 507492, 505493, 507383, 510428, 510429]",6,False,False,458.49,False
"[565699, 522685]",2,False,True,3824.7,False
"[564099, 564711]",2,False,True,52.43,True
"[564517, 564519]",2,False,True,0.03,False
"[567684, 567956]",2,False,True,26.3,False
"[567794, 567804]",2,False,True,0.33,True
"[565836, 565837, 565838, 565840, 565843, 565847]",6,False,True,0.62,True
"[476704, 512225, 475363, 476708, 538949, 532236, 480697, 532250]",8,False,True,5379.35,False
"[565479, 564299, 564494, 567602, 590069]",5,False,True,2528.53,True
"[397528, 397074]",2,True,True,19.8,False
"[532128, 534611, 566804]",3,False,True,2854.1,False
"[567617, 567619, 565608, 555945, 565611, 565613, 567612]",7,False,True,1145.57,True
"[560144, 566867, 558724, 558725]",4,False,True,820.83,False
"[453144, 451931]",2,False,True,114.04,True
"[567572, 567574]",2,False,True,0.36,True
"[531392, 523321]",2,False,False,919.39,False
"[567386, 567388, 567389, 567390, 567391]",5,True,True,0.23,False
"[565225, 566086]",2,False,True,72.58,True
"[526414, 537471]",2,False,True,1155.46,False
"[564819, 564830, 564823]",3,False,True,0.21,True
"[566176, 565498, 565877]",3,False,True,56.63,True
"[561192, 562299]",2,False,True,123.69,False
"[549016, 548742, 549015]",3,True,True,14.57,True
"[543026, 543027]",2,True,True,0.02,True
"[532540, 532541]",2,True,True,0.04,False
"[564466, 564463]",2,False,True,0.03,False
"[502297, 509229]",2,False,True,562.34,False
"[563040, 563113]",2,False,True,3.43,False
"[570745, 566852, 566853, 551294]",4,False,True,1914.04,False
"[477552, 476448, 415179]",3,False,True,4347.79,False
"[566724, 550282, 550833, 550835, 550134]",5,False,True,1492.5,True
"[566769, 566770, 558969]",3,False,True,792.75,False
"[567616, 567434, 569421, 567599, 563314, 564275, 564276, 564278]",8,False,True,665.08,True
"[562568, 562569, 562567]",3,False,True,0.13,True
"[566680, 566678]",2,False,True,0.09,True
"[564074, 564075]",2,False,True,0.0,True
"[560513, 550563, 555885, 563087]",4,False,True,1048.84,False
"[566243, 566269]",2,True,True,1.15,False
"[543200, 538146, 562532, 566550]",4,False,True,2430.57,True
"[566414, 566415]",2,False,True,0.04,False
"[566145, 566214]",2,False,True,10.14,False
"[566694, 544519]",2,False,False,1969.94,False
"[563882, 563883]",2,False,True,0.0,False
"[565914, 565915, 547119]",3,False,True,1660.25,True
"[566501, 566502]",2,True,True,0.04,False
"[548259, 544230, 544813, 546671, 544272]",5,False,True,314.51,False
"[560352, 560353, 565800, 560343, 560351]",5,False,True,509.39,False
"[563512, 559008]",2,False,True,433.19,True
"[564949, 564951, 564956, 564958, 564959]",5,False,False,1.65,False
"[508755, 508756]",2,True,True,0.1,False
"[564225, 494593, 539910, 561927, 557320, 532497, 543907, 536238, 541621, 515643, 542141, 529597, 549966, 540367, 547025, 516700, 542311, 561903, 547058, 542201, 564222]",21,False,True,6022.87,False
"[565028, 565029]",2,False,True,0.13,True
"[560120, 560121]",2,False,True,0.02,True
"[562968, 559153, 555011, 563214]",4,False,True,720.29,False
"[527812, 484973, 333990]",3,False,True,12895.22,True
"[565512, 508886, 565511]",3,False,True,5064.3,True
"[566312, 564267]",2,True,True,213.33,False
"[626752, 563442, 563474]",3,False,True,5827.39,True
"[564545, 564747]",2,False,True,20.59,False
"[553617, 704682, 559414]",3,False,False,16415.18,False
"[565209, 565206]",2,False,True,0.09,False
"[565807, 565647]",2,False,True,9.44,True
"[565504, 565505, 565507, 564971, 564885, 565503]",6,False,True,88.86,False
"[565186, 565187]",2,False,True,0.02,True
"[565202, 564765]",2,False,True,70.5,False
"[562617, 562615]",2,False,True,0.07,True
"[563330, 563323, 563326]",3,False,True,0.19,True
"[484473, 484341]",2,True,True,7.93,True
"[564122, 556522]",2,True,True,714.48,False
"[538310, 561611, 561196, 564044, 561613]",5,False,True,2113.24,True
"[554577, 558089]",2,False,True,271.64,True
"[564118, 563879]",2,True,True,20.93,False
"[559475, 559476]",2,False,True,0.02,False
"[565280, 564865, 565282, 565576]",4,False,True,97.05,False
"[559281, 560006]",2,False,True,101.64,False
"[565528, 560880, 565213, 560879]",4,False,True,459.61,False
"[529936, 534083]",2,False,True,567.61,False
"[561459, 561460]",2,False,True,0.04,False
"[564786, 564787, 547765]",3,False,True,1485.9,True
"[563780, 563786, 564043, 591409, 563736]",5,False,True,2683.84,True
"[565300, 565343]",2,False,True,0.51,False
"[562008, 563414, 563359]",3,True,True,89.65,True
"[561362, 562134]",2,False,True,105.44,False
"[554522, 560374]",2,False,True,527.22,False
"[550464, 557295]",2,False,True,502.45,False
"[559192, 558965]",2,False,True,23.9,False
"[565036, 565037]",2,False,True,0.2,True
"[565034, 565030]",2,False,True,0.32,True
"[554224, 554573]",2,False,True,25.27,False
"[559080, 559081]",2,True,True,0.03,False
"[557896, 558098, 566862, 566863]",4,False,True,941.03,False
"[508259, 554619, 522406, 563443, 507963, 510684]",6,False,True,4952.33,False
"[563737, 563341, 566273, 566271]",4,False,True,322.47,False
"[559024, 563977, 559349, 559927]",4,False,True,461.54,False
"[559074, 557988, 555621, 557990, 557989, 557335, 557720]",7,False,True,321.24,True
"[564465, 564460]",2,True,True,0.16,False
"[564464, 564459]",2,True,True,0.15,False
"[560802, 564237, 561159]",3,False,True,319.39,False
"[558931, 558927]",2,False,True,0.07,False
"[438266, 438196]",2,True,True,21.12,False
"[555032, 555031]",2,False,True,0.01,False
"[563197, 563198]",2,False,True,0.0,True
"[556490, 560868]",2,False,True,408.24,False
"[557291, 557292, 557327, 557329, 557331]",5,False,True,2.93,False
"[564327, 564329, 564558, 564559, 559028]",5,False,True,511.95,True
"[563210, 562459, 563717]",3,False,True,109.65,True
"[563937, 563935]",2,False,True,0.05,False
"[552145, 557932, 557927]",3,False,True,424.02,True
"[563552, 563962, 564422, 563578]",4,False,True,70.42,False
"[558510, 551271]",2,False,True,601.37,False
"[564016, 563682, 563180, 562870]",4,False,True,112.67,True
"[563601, 564115]",2,False,True,43.13,False
"[526952, 526950, 526951]",3,False,True,0.01,True
"[515008, 562879, 560690, 546655]",4,False,True,4238.34,True
"[562392, 562820]",2,False,True,22.29,True
"[561361, 560635]",2,False,True,49.17,False
"[563238, 563174]",2,True,True,2.93,True
"[562924, 562871]",2,False,True,4.65,True
"[563674, 563694, 524798, 497831]",4,False,False,5789.67,False
"[521220, 521221, 556741, 556743, 313933, 314225]",6,False,True,16501.7,False
"[531896, 531890]",2,False,True,0.01,True
"[558786, 558790, 558636, 558189, 559029, 558199, 582426]",7,False,True,2437.22,False
"[557570, 557476]",2,True,True,7.01,False
"[521249, 562007]",2,False,True,3605.59,True
"[561426, 561525]",2,True,False,36.86,False
"[563771, 563773]",2,False,True,0.02,False
"[563627, 563245]",2,False,True,66.61,False
"[561085, 561110]",2,False,False,2.26,False
"[539591, 563212, 544598, 539615]",4,False,True,1897.72,True
"[562912, 562923]",2,False,True,1.03,False
"[557441, 553736, 557437, 557438, 557439]",5,False,True,294.98,False
"[548916, 552733]",2,False,True,304.33,True
"[563177, 561235, 563142]",3,False,True,169.76,False
"[562384, 562387]",2,True,True,0.61,True
"[552064, 545281, 538179, 540072, 537833, 546670, 554831, 533167, 539920, 526000, 549269, 525686, 540473, 541785, 554653, 552063]",16,False,True,2535.89,False
"[545762, 560835, 549220, 545477, 559746, 559753, 564969, 559755, 552080, 560404, 552084]",11,False,True,1685.14,False
"[557953, 557954, 557705, 557035, 556787, 558039, 557725]",7,False,True,95.42,False
"[556824, 562151]",2,False,True,525.46,True
"[551698, 551702]",2,False,True,0.47,False
"[516646, 556295, 556467, 556469, 556278, 556279, 556280, 556281, 556250, 556251, 556253, 556478, 556479]",13,False,True,3502.48,True
"[562102, 562100, 591254, 561500]",4,False,True,2849.87,False
"[563120, 561963, 560181, 563119]",4,False,True,229.83,False
"[547107, 547108, 547109, 563144, 557067, 555054, 547120, 561652]",8,False,True,1363.66,True
"[559943, 559967]",2,False,True,1.42,True
"[561025, 561036, 561038]",3,False,True,0.42,True
"[561904, 558535, 562614, 558536]",4,False,True,383.44,False
"[557936, 557937, 562564, 561845]",4,False,True,477.85,False
"[562362, 562003]",2,False,True,26.36,False
"[424256, 562804]",2,False,True,10825.61,True
"[560674, 563234, 562896, 580496, 555861]",5,False,True,2499.7,True
"[549945, 561364, 563006]",3,False,True,1083.34,False
"[529845, 561422]",2,False,False,2713.09,False
"[548306, 546966]",2,False,True,122.21,False
"[538336, 540201]",2,False,True,148.38,True
"[558206, 560287]",2,False,True,210.49,True
"[561825, 555891]",2,False,True,590.1,True
"[526032, 526031]",2,False,False,0.26,False
"[562529, 562533]",2,True,True,0.2,False
"[562320, 562324, 562367]",3,False,True,3.72,False
"[559416, 561778, 561125]",3,False,True,247.16,True
"[528609, 511162, 560188]",3,False,False,4361.14,False
"[561788, 561751]",2,False,True,6.27,True
"[562034, 562252, 562317]",3,False,True,19.91,False
"[561604, 537997, 543569, 560625, 539893]",5,False,True,1937.84,True
"[580289, 561546, 561548, 561549, 529272, 526332]",6,False,True,5035.57,True
"[552640, 552571]",2,False,True,1.28,False
"[558609, 562298, 558318]",3,False,True,375.46,False
"[561881, 561236]",2,False,True,91.81,False
"[550682, 558826, 547054, 546871]",4,False,False,991.78,False
"[561301, 561302]",2,False,True,0.13,True
"[561553, 554996, 548974]",3,False,True,1097.46,False
"[560190, 560191, 560192, 560193, 560194, 560195, 560196, 560197, 560198, 560199, 560200, 560201, 560202, 560203, 560204, 560205, 560206, 560207, 560208, 560209, 560210, 560211, 560212, 560213, 560214, 560215, 560216, 560217, 560218, 560219, 560220, 560221, 560222, 560223, 560224, 560225, 560226, 560227, 560228, 560229, 560230, 560233]",42,False,True,0.11,False
"[562065, 562084]",2,False,False,1.81,False
"[464003, 471502]",2,False,False,632.22,False
"[319040, 359275, 353014, 355678, 355679]",5,False,True,2291.53,True
"[552506, 552526]",2,False,True,1.45,False
"[559760, 561178, 561926, 559319]",4,False,True,263.81,False
"[561296, 561299]",2,False,True,0.12,True
"[561280, 561288]",2,False,True,0.64,True
"[561208, 558866, 559061, 561207]",4,False,True,212.04,False
"[555312, 562307, 556491]",3,False,True,648.94,False
"[562963, 561628, 563509, 561589]",4,False,True,164.58,False
"[561844, 555111]",2,False,True,630.89,True
"[556466, 556453, 556519]",3,False,False,3.86,False
"[559537, 559539]",2,False,True,0.25,True
"[555832, 556598, 555830]",3,False,True,74.12,True
"[537842, 529191]",2,False,False,874.28,False
"[558952, 559874, 595887]",3,False,True,3382.13,True
"[558430, 558463]",2,False,True,0.68,True
"[561419, 561427, 561524, 561429, 561526, 561594, 561471]",7,False,True,43.87,True
"[561601, 561606, 561607]",3,True,True,0.44,True
"[557635, 558211, 557645]",3,False,True,102.56,True
"[561282, 561358, 560886]",3,False,True,32.52,False
"[561516, 559933]",2,False,True,143.03,False
"[526337, 524644, 526088, 524649, 526076]",5,True,True,139.43,False
"[526723, 526724]",2,True,True,0.06,False
"[559693, 559788, 559781, 559695]",4,False,True,6.11,True
"[561334, 560679]",2,False,True,45.55,True
"[557775, 557910, 557911]",3,True,True,15.92,False
"[560624, 561252, 561253, 560598]",4,False,True,43.38,False
"[555189, 560270]",2,False,False,477.62,False
"[557354, 557116, 556965, 557015]",4,False,True,22.35,False
"[563617, 563172, 560946, 561141, 560951]",5,False,True,261.56,True
"[561057, 561055]",2,False,True,0.04,True
"[559179, 559140, 560558]",3,False,True,142.38,False
"[546024, 561043, 558893]",3,False,True,1240.99,False
"[549624, 549609, 559210, 549611]",4,False,True,780.19,False
"[548404, 514485]",2,False,False,3045.91,False
"[561044, 561046]",2,False,True,0.05,True
"[557868, 553139, 553653, 553655, 555450]",5,False,True,357.12,True
"[560844, 560300]",2,False,True,26.08,False
"[500554, 489451, 478437]",3,False,True,1637.3,True
"[555080, 560379]",2,False,False,493.5,False
"[560016, 560017, 560020, 560021, 558871, 558873]",6,False,False,140.48,False
"[571216, 560466, 560852]",3,False,False,1175.53,False
"[555196, 559334]",2,False,False,364.94,False
"[558771, 559771, 559773]",3,False,True,125.93,False
"[550984, 551011, 551008]",3,False,True,1.91,True
"[560045, 559950]",2,False,True,6.4,True
"[557737, 557730, 557733]",3,False,True,0.3,True
"[567810, 567815, 556794, 559930, 559935]",5,False,True,1080.57,False
"[554241, 553388, 518670, 554489, 546106]",5,False,True,3146.58,True
"[559377, 559378]",2,False,True,0.0,False
"[558204, 558205]",2,False,True,0.06,False
"[518998, 518983]",2,False,True,2.46,False
"[557856, 543034]",2,False,True,1154.55,False
"[559836, 559837]",2,False,True,0.01,False
"[551441, 551442]",2,False,True,0.16,False
"[559436, 559437]",2,False,True,0.01,True
"[539731, 542591]",2,False,True,197.4,False
"[555737, 539947, 563428, 554493]",4,False,True,1898.34,False
"[559961, 562281, 559964]",3,False,True,196.69,False
"[554155, 550421, 550431]",3,False,True,285.72,True
"[533713, 536613]",2,True,True,174.56,True
"[559267, 559268, 561637, 559462, 560359, 561636, 689548, 558412, 559631, 557424, 557073, 691007, 561498, 560991]",14,False,True,13817.65,True
"[557296, 557281]",2,False,True,1.16,False
"[447139, 555934]",2,False,True,8904.17,True
"[537085, 533471]",2,False,False,214.18,False
"[556888, 559165, 558477, 557981]",4,False,True,221.07,True
"[559259, 557972]",2,False,True,153.28,False
"[491346, 491349]",2,False,True,0.19,True
"[559315, 559332, 554597, 694053]",4,False,False,14468.28,False
"[558032, 558217]",2,False,True,56.8,True
"[558362, 557842, 558367]",3,False,True,103.31,False
"[553473, 559327]",2,False,False,524.83,False
"[497973, 497974]",2,False,True,0.04,False
"[553937, 553938]",2,True,True,0.03,False
"[559232, 559233, 559234, 559235, 559236, 559237, 559238, 559239, 559240, 559241, 559242, 559243, 559244, 559245, 559246, 559248, 559253, 559213, 559214, 559215, 559216, 559218, 559219, 559220, 559221, 559222, 559223, 559224, 559225, 559226, 559227, 559228, 559229, 559230, 559231]",35,False,True,0.13,False
"[558220, 558503]",2,True,False,22.21,False
"[556363, 556365]",2,False,True,0.06,False
"[548103, 553800, 555601, 550130, 553368, 556601]",6,False,True,665.93,True
"[408341, 497821, 350831]",3,False,True,9274.01,False
"[526706, 525283]",2,False,True,92.2,False
"[540795, 540852]",2,False,True,3.61,True
"[555819, 555780, 555789]",3,False,True,1.11,True
"[550787, 548167]",2,False,True,220.57,False
"[528352, 528237]",2,False,True,6.03,False
"[557595, 558999]",2,False,True,168.85,False
"[559330, 553503]",2,False,False,523.91,False
"[559038, 559039]",2,False,True,0.21,True
